Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2001,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,2000,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1999,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1998,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1997,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1996,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1995,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1994,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1993,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1992,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1991,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1990,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1989,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1988,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1987,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1986,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1985,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1984,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1983,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1982,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1981,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1980,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1979,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1978,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1977,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1976,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1975,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1974,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1973,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1972,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1971,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1970,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1969,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1968,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1967,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1966,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1965,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1964,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1963,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1962,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,1961,Land area (sq. km),AG.LND.TOTL.K2,62710
Sri Lanka,LKA,2015,Rural land area (sq. km),AG.LND.TOTL.RU.K2,61386.13250186
Sri Lanka,LKA,2000,Rural land area (sq. km),AG.LND.TOTL.RU.K2,61978.82791571
Sri Lanka,LKA,1990,Rural land area (sq. km),AG.LND.TOTL.RU.K2,62496.37847418
Sri Lanka,LKA,2015,Urban land area (sq. km),AG.LND.TOTL.UR.K2,3627.830500845
Sri Lanka,LKA,2000,Urban land area (sq. km),AG.LND.TOTL.UR.K2,3035.13508699
Sri Lanka,LKA,1990,Urban land area (sq. km),AG.LND.TOTL.UR.K2,2517.5845284628
Sri Lanka,LKA,2023,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2022,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2021,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2020,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2019,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2018,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2017,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2016,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2015,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2014,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2013,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2012,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2011,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2010,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2009,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2008,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2007,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2006,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2005,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2004,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2003,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2002,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2001,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2000,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1999,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1998,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1997,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1996,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1995,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1994,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1993,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1992,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1991,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1990,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1989,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1988,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1987,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1986,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1985,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1984,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1983,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1982,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1981,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1980,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1979,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1978,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1977,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1976,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1975,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1974,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1973,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1972,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1971,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1970,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1969,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1968,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1967,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1966,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1965,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1964,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1963,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1962,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,1961,Surface area (sq. km),AG.SRF.TOTL.K2,65610
Sri Lanka,LKA,2023,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,26.2
Sri Lanka,LKA,2022,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,25.3
Sri Lanka,LKA,2021,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,24.3
Sri Lanka,LKA,2020,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,23.3
Sri Lanka,LKA,2019,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,22.2
Sri Lanka,LKA,2018,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,21.2
Sri Lanka,LKA,2017,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,20.3
Sri Lanka,LKA,2016,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,19.1
Sri Lanka,LKA,2015,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,18.2
Sri Lanka,LKA,2014,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,17.4
Sri Lanka,LKA,2013,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,16.4
Sri Lanka,LKA,2012,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,15.85
Sri Lanka,LKA,2011,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,15
Sri Lanka,LKA,2010,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,14.3
Sri Lanka,LKA,2009,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,13.9
Sri Lanka,LKA,2008,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,13.6
Sri Lanka,LKA,2007,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,13.2
Sri Lanka,LKA,2006,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,13
Sri Lanka,LKA,2005,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,12.7
Sri Lanka,LKA,2004,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,12.4
Sri Lanka,LKA,2003,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,11.9
Sri Lanka,LKA,2002,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,11.2
Sri Lanka,LKA,2001,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,10.7
Sri Lanka,LKA,2000,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,10.1
Sri Lanka,LKA,2023,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,72.5
Sri Lanka,LKA,2022,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,71.4
Sri Lanka,LKA,2021,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,70.6
Sri Lanka,LKA,2020,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,69.9
Sri Lanka,LKA,2019,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,68.8
Sri Lanka,LKA,2018,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,68
Sri Lanka,LKA,2017,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,66.8
Sri Lanka,LKA,2016,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,65.3
Sri Lanka,LKA,2015,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,64.1
Sri Lanka,LKA,2014,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,62.8
Sri Lanka,LKA,2013,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,61.2
Sri Lanka,LKA,2012,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,59.8
Sri Lanka,LKA,2011,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,58.7
Sri Lanka,LKA,2010,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,57.3
Sri Lanka,LKA,2009,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,56.65
Sri Lanka,LKA,2008,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,55.7
Sri Lanka,LKA,2007,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,55
Sri Lanka,LKA,2006,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,54.4
Sri Lanka,LKA,2005,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,53.5
Sri Lanka,LKA,2004,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,53.1
Sri Lanka,LKA,2003,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,52.7
Sri Lanka,LKA,2002,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,51.8
Sri Lanka,LKA,2001,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,51.1
Sri Lanka,LKA,2000,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,49.9
Sri Lanka,LKA,2023,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,35.4
Sri Lanka,LKA,2022,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,34.2
Sri Lanka,LKA,2021,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,33.2
Sri Lanka,LKA,2020,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,32.1
Sri Lanka,LKA,2019,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,31
Sri Lanka,LKA,2018,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,30
Sri Lanka,LKA,2017,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,28.6
Sri Lanka,LKA,2016,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,27.4
Sri Lanka,LKA,2015,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,26.3
Sri Lanka,LKA,2014,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,25.4
Sri Lanka,LKA,2013,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,24.2
Sri Lanka,LKA,2012,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,23.4
Sri Lanka,LKA,2011,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,22.7
Sri Lanka,LKA,2010,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,22
Sri Lanka,LKA,2009,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,21.1
Sri Lanka,LKA,2008,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,20.5
Sri Lanka,LKA,2007,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,20.2
Sri Lanka,LKA,2006,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,19.9
Sri Lanka,LKA,2005,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,19.5
Sri Lanka,LKA,2004,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,18.9
Sri Lanka,LKA,2003,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,18.5
Sri Lanka,LKA,2002,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,17.8
Sri Lanka,LKA,2001,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,17.3
Sri Lanka,LKA,2000,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,16.4
Sri Lanka,LKA,2021,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,1.67
Sri Lanka,LKA,2020,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,1.66
Sri Lanka,LKA,2019,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,1.61
Sri Lanka,LKA,2018,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,1.55
Sri Lanka,LKA,2017,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,1.59
Sri Lanka,LKA,2016,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,1.76
Sri Lanka,LKA,2015,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,1.69
Sri Lanka,LKA,2014,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,1.69
Sri Lanka,LKA,2013,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,1.67
Sri Lanka,LKA,2012,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,1.89
Sri Lanka,LKA,2011,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2
Sri Lanka,LKA,2010,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.14
Sri Lanka,LKA,2009,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.16
Sri Lanka,LKA,2008,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.21
Sri Lanka,LKA,2007,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.4
Sri Lanka,LKA,2006,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.52
Sri Lanka,LKA,2005,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.68
Sri Lanka,LKA,2004,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.79
Sri Lanka,LKA,2003,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.9
Sri Lanka,LKA,2002,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.9
Sri Lanka,LKA,2001,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,2.96
Sri Lanka,LKA,2000,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,3
Sri Lanka,LKA,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sri Lanka,LKA,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sri Lanka,LKA,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sri Lanka,LKA,2020,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sri Lanka,LKA,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.8
Sri Lanka,LKA,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6
Sri Lanka,LKA,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.5
Sri Lanka,LKA,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.5
Sri Lanka,LKA,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.3
Sri Lanka,LKA,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.7
Sri Lanka,LKA,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.2
Sri Lanka,LKA,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,87
Sri Lanka,LKA,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.8
Sri Lanka,LKA,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.3
Sri Lanka,LKA,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.1
Sri Lanka,LKA,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.9
Sri Lanka,LKA,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,80
Sri Lanka,LKA,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.1
Sri Lanka,LKA,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.1
Sri Lanka,LKA,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,76.5
Sri Lanka,LKA,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,75
Sri Lanka,LKA,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.7
Sri Lanka,LKA,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,63.6
Sri Lanka,LKA,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,70.3
Sri Lanka,LKA,2022,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,49.7104247104247
Sri Lanka,LKA,2021,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,51.09032480202
Sri Lanka,LKA,2020,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,64.7030244139439
Sri Lanka,LKA,2019,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,65.5336505778382
Sri Lanka,LKA,2018,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,54.8333118805509
Sri Lanka,LKA,2017,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,69.6485200845666
Sri Lanka,LKA,2016,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,67.3690842901148
Sri Lanka,LKA,2015,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,51.5248065543924
Sri Lanka,LKA,2014,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,60.7976887890218
Sri Lanka,LKA,2013,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,40.1230973966564
Sri Lanka,LKA,2012,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,70.7587597680867
Sri Lanka,LKA,2011,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,59.152513295591
Sri Lanka,LKA,2010,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,46.8845477270623
Sri Lanka,LKA,2009,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,60.7049869817745
Sri Lanka,LKA,2008,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,58.4607696151924
Sri Lanka,LKA,2007,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,59.9333400666599
